token_id,Title/Name,Pantheon,Frame,License_URL,image_filename,animation_filename,background_hex,title_en,description_en,title_zh-Hans,description_zh-Hans,edition_size,token_range,Series,Character,Character_Variant,Colorway,name_final,slug,alt_text_en,alt_text_zh-Hans,attributes_json,image_mime,image_bytes,animation_mime,animation_bytes,collection_path,deity_or_collection,collection_item,Tier,token_name,Masters,Previews,Renders,Thumbnails,Poster Image,image_cid,cid_Previews,cid_Renders,cid_Thumbnails,cid_Poster_Image,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,contract_factory,price_native,currency,chain,license,external_url,standard,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,unlockable_notes,operator_filter,operator_policy_note,category_id,subcategory_id,taxonomy_tags,schema_version,Symbol
,Hephaestus,Greek,,Add,,,FFFFFF,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Hephaestus""}]",Greek,Hephaestus,,,Hephaestus,hephaestus,Round canvas portrait of Hephaestus,圆形画布肖像：Hephaestus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Hephaestus""}]",,,,,04_COLLECTIONS/Greek/The Olympians/Hephaestus,Hephaestus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Hestia,Greek,,Add,,,FFFFFF,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Hestia""}]",Greek,Hestia,,,Hestia,hestia,Round canvas portrait of Hestia,圆形画布肖像：Hestia,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Hestia""}]",,,,,04_COLLECTIONS/Greek/The Olympians/Hestia,Hestia,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Aeolus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Aeolus,,,Aeolus,aeolus,Round canvas portrait of Aeolus,圆形画布肖像：Aeolus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Aeolus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Aeolus,Aeolus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Aether,Greek,,Add,,,FFFFFF,,,,,,,Greek,Aether,,,Aether,aether,Round canvas portrait of Aether,圆形画布肖像：Aether,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Aether""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Aether,Aether,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Amphitrite - Needs redoing,Greek,,Add,,,FFFFFF,,,,,,,Greek,Amphitrite - Needs redoing,,,Amphitrite - Needs redoing,amphitrite-needs-redoing,Round canvas portrait of Amphitrite - Needs redoing,圆形画布肖像：Amphitrite - Needs redoing,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Amphitrite - Needs redoing""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Amphitrite - Needs redoing,Amphitrite - Needs redoing,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Anemoi,Greek,,Add,,,FFFFFF,,,,,,,Greek,Anemoi,,,Anemoi,anemoi,Round canvas portrait of Anemoi,圆形画布肖像：Anemoi,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Anemoi""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Anemoi,Anemoi,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Apate,Greek,,Add,,,FFFFFF,,,,,,,Greek,Apate,,,Apate,apate,Round canvas portrait of Apate,圆形画布肖像：Apate,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Apate""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Apate,Apate,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Asclepius,Greek,,Add,,,FFFFFF,,,,,,,Greek,Asclepius,,,Asclepius,asclepius,Round canvas portrait of Asclepius,圆形画布肖像：Asclepius,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Asclepius""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Asclepius,Asclepius,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Aura,Greek,,Add,,,FFFFFF,,,,,,,Greek,Aura,,,Aura,aura,Round canvas portrait of Aura,圆形画布肖像：Aura,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Aura""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Aura,Aura,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Bia,Greek,,Add,,,FFFFFF,,,,,,,Greek,Bia,,,Bia,bia,Round canvas portrait of Bia,圆形画布肖像：Bia,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Bia""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Bia,Bia,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Chaos,Greek,,Add,,,FFFFFF,,,,,,,Greek,Chaos,,,Chaos,chaos,Round canvas portrait of Chaos,圆形画布肖像：Chaos,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Chaos""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Chaos,Chaos,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
